contig-100_0_332,K16089
contig-100_0_333,K01070
contig-100_0_334,
contig-100_0_335,K01495
contig-100_0_336,K07148
contig-100_0_337,K02529
contig-100_0_338,K10540
contig-100_0_339,K10542
contig-100_0_340,K10541
contig-100_0_341,K03748
contig-100_0_342,K01489
contig-100_0_343,
contig-100_0_344,K06518
contig-100_0_345,K05541
contig-100_0_346,K03488
contig-100_0_347,K02757
contig-100_0_348,K01223
contig-100_0_349,
contig-100_0_350,
contig-100_0_351,
contig-100_0_352,
contig-100_0_353,
contig-100_0_354,K07262
contig-100_0_355,
contig-100_0_356,K03777
contig-100_0_357,K05349
contig-100_0_358,K05845
contig-100_0_359,K05846
contig-100_0_360,K05847
contig-100_0_361,K05846
contig-100_0_362,
contig-100_0_363,K21089
contig-100_0_364,K02478
contig-100_0_365,K02477
contig-100_0_366,
contig-100_0_367,K01874
contig-100_0_368,K03593
contig-100_0_369,K23243
contig-100_0_370,K01991
contig-100_0_371,K01104
contig-100_0_372,K16692
contig-100_0_373,K13745
contig-100_0_374,K00836
contig-100_0_375,
contig-100_0_376,
contig-100_0_377,
contig-100_0_378,
contig-100_0_379,
contig-100_0_380,K00878
contig-100_0_381,K00941
contig-100_0_382,K11645
contig-100_0_383,K00875
contig-100_0_384,K00039
contig-100_0_385,K03435
contig-100_0_386,
contig-100_0_387,K00007
contig-100_0_388,K00854
contig-100_0_389,
contig-100_0_390,K24204
contig-100_0_391,
contig-100_0_392,K02035
contig-100_0_393,K02033
contig-100_0_394,K02034
contig-100_0_395,K02031
contig-100_0_396,K02032
contig-100_0_397,
contig-100_0_398,K08303
contig-100_0_399,K21976
contig-100_0_400,K21975
contig-100_0_401,K21974
contig-100_0_402,K21973
contig-100_0_403,K21972
contig-100_0_404,K07664
contig-100_0_405,K07642
contig-100_0_406,K18326
contig-100_0_407,K07789
contig-100_0_408,K07788
contig-100_0_409,K07799
contig-100_0_410,
contig-100_0_411,K04046
contig-100_0_412,K01247
contig-100_0_413,K21084
contig-100_0_414,K00876
contig-100_0_415,K01494
contig-100_0_416,K07289
contig-100_0_417,
contig-100_0_418,K01991
contig-100_0_419,K01104
contig-100_0_420,K16692
contig-100_0_421,
contig-100_0_422,K03819
contig-100_0_423,K13684
contig-100_0_424,K13620
contig-100_0_425,K13683
contig-100_0_426,K03818
contig-100_0_427,K01711
contig-100_0_428,K02377
contig-100_0_429,K03207
contig-100_0_430,K03208
contig-100_0_431,K00971
contig-100_0_432,K01840
contig-100_0_433,K03606
contig-100_0_434,K16695
contig-100_0_435,K16710
contig-100_0_436,K16703
contig-100_0_437,K16711
contig-100_0_438,K00963
contig-100_0_439,K01710
contig-100_0_440,K00067
contig-100_0_441,K00973
contig-100_0_442,
contig-100_0_443,
contig-100_0_444,K12990
contig-100_0_445,K12991
contig-100_0_446,
contig-100_0_447,K00033
contig-100_0_448,K00012
contig-100_0_449,K08679
contig-100_0_450,K05789
contig-100_0_451,K11755
contig-100_0_452,K02500
contig-100_0_453,K01814
contig-100_0_454,K02501
contig-100_0_455,K01089
contig-100_0_456,K00817
contig-100_0_457,K00013
contig-100_0_458,K00765
contig-100_0_459,
contig-100_0_460,
contig-100_0_461,
contig-100_0_462,K01141
contig-100_0_463,K07258
contig-100_0_464,K07470
contig-100_0_465,
contig-100_0_466,K09802
contig-100_0_467,
contig-100_1_468,
contig-100_1_469,
contig-100_1_470,K03724
contig-100_1_471,
contig-100_1_472,
contig-100_1_473,
contig-100_1_474,
contig-100_1_475,
contig-100_1_476,K03762
contig-100_1_477,K18983
contig-100_1_478,K13876
contig-100_1_479,K00883
contig-100_1_480,K01631
contig-100_1_481,
contig-100_1_482,K00433
contig-100_1_483,
contig-100_1_484,K15977
contig-100_1_485,
contig-100_1_486,
contig-100_1_487,
contig-100_1_488,
contig-100_1_489,
contig-100_1_490,
contig-100_1_491,
contig-100_1_492,K01759
contig-100_1_493,
contig-100_1_494,
contig-100_1_495,
contig-100_1_496,
contig-100_1_497,K18850
contig-100_1_498,
contig-100_1_499,
contig-100_1_500,
contig-100_1_501,K02014
contig-100_1_502,
contig-100_1_503,
contig-100_1_504,K00375
contig-100_1_505,
contig-100_1_506,
contig-100_1_507,K00128
contig-100_1_508,
contig-100_1_509,
contig-100_1_510,
contig-100_1_511,
contig-100_1_512,K06075
contig-100_1_513,
contig-100_1_514,
contig-100_1_515,
contig-100_1_516,
contig-100_1_517,
contig-100_1_518,
contig-100_1_519,
contig-100_1_520,K00135
contig-100_1_521,K01434
contig-100_1_522,
contig-100_1_523,K07473
contig-100_1_524,
contig-100_1_525,
contig-100_1_526,K23676
contig-100_1_527,
contig-100_1_528,K07265
contig-100_1_529,K07266
contig-100_1_530,K01790
contig-100_1_531,K00973
contig-100_1_532,K00067
contig-100_1_533,K01710
contig-100_1_534,K18234
contig-100_1_535,
contig-100_1_536,
contig-100_1_537,
contig-100_1_538,K10107
contig-100_1_539,K09689
contig-100_1_540,K09688
contig-100_1_541,
contig-100_1_542,
contig-100_1_543,K00484
contig-100_1_544,K00483
contig-100_1_545,K11903
contig-100_1_546,
contig-100_1_547,
contig-100_1_548,
contig-100_1_549,
contig-100_1_550,K12678
contig-100_1_551,
contig-100_1_552,
contig-100_1_553,
contig-100_1_554,K02508
contig-100_1_555,K02511
contig-100_1_556,K02510
contig-100_1_557,K02509
contig-100_1_558,K01826
contig-100_1_559,K00455
contig-100_1_560,K00151
contig-100_1_561,K05921
contig-100_1_562,
contig-100_1_563,K01753
contig-100_1_564,K06015
contig-100_1_565,
contig-100_1_566,K03307
contig-100_1_567,K00883
contig-100_1_568,K01631
contig-100_1_569,
contig-100_1_570,K05874
contig-100_1_571,K01002
contig-100_1_572,
contig-100_1_573,K02315
contig-100_1_574,K02317
contig-100_1_575,K04063
contig-100_1_576,
contig-100_1_577,
contig-100_1_578,
contig-100_1_579,
contig-100_1_580,K22650
contig-100_1_581,
contig-100_1_582,K02761
contig-100_1_583,K13255
contig-100_1_584,
contig-100_1_585,K00564
contig-100_1_586,K02344
contig-100_1_587,K03789
contig-100_1_588,K08723
contig-100_1_589,K02837
contig-100_1_590,K04065
contig-100_1_591,
contig-100_1_592,
contig-100_1_593,K03424
contig-100_1_594,
contig-100_1_595,
contig-100_1_596,K01619
contig-100_1_597,K00758
contig-100_1_598,K01839
contig-100_1_599,K03784
contig-100_1_600,K03800
contig-100_1_601,K07186
contig-100_1_602,K01079
contig-100_1_603,K04485
contig-100_1_604,K06211
contig-100_1_605,K06020
contig-100_1_606,K08309
contig-100_1_607,K03720
contig-100_1_608,K01529
contig-100_1_609,K15634
contig-100_1_610,K05804
contig-100_1_611,K05805
contig-100_1_612,K07663
contig-100_1_613,K07641
contig-100_1_614,K06143
contig-100_1_615,K07773
contig-100_1_616,K02533
contig-100_1_617,K12524
contig-100_1_618,K00872
contig-100_1_619,K01733
contig-100_1_620,
contig-100_1_621,K09861
contig-100_1_622,K03310
contig-100_1_623,K00616
contig-100_1_624,K03831
contig-100_1_625,
contig-100_1_626,K02016
contig-100_1_627,K02013
contig-100_1_628,K02015
contig-100_1_629,K07034
contig-100_1_630,K04043
contig-100_1_631,K03686
contig-100_1_632,K03313
contig-100_1_633,K03717
contig-100_1_634,K02968
contig-100_1_635,K11753
contig-100_1_636,K01870
contig-100_1_637,K03101
contig-100_1_638,K03774
contig-100_1_639,K03527
contig-100_1_640,K00215
contig-100_1_641,K01956
contig-100_1_642,K01955
contig-100_1_643,
contig-100_1_644,
contig-100_1_645,
contig-100_1_646,K11746
contig-100_1_647,K11745
contig-100_1_648,K00287
contig-100_1_649,K01525
contig-100_1_650,K06195
contig-100_1_651,K02528
contig-100_1_652,K00097
contig-100_1_653,K03771
contig-100_1_654,K04744
contig-100_1_655,K05801
contig-100_1_656,K06177
contig-100_1_657,K03580
contig-100_1_658,K02336
contig-100_1_659,K03077
contig-100_1_660,K01804
contig-100_1_661,K00853
contig-100_1_662,K02099
contig-100_1_663,
contig-100_1_664,K02062
contig-100_1_665,K02063
contig-100_1_666,K02064
contig-100_1_667,K11925
contig-100_1_668,
contig-100_1_669,K03291
contig-100_1_670,K18920
contig-100_1_671,K01704
contig-100_1_672,K01703
contig-100_1_673,K00052
contig-100_1_674,K01649
contig-100_1_675,
contig-100_1_676,K05798
contig-100_1_677,K01652
contig-100_1_678,K01653
contig-100_1_679,K03435
contig-100_1_680,K03925
contig-100_1_681,K03438
contig-100_1_682,K03586
contig-100_1_683,K03587
contig-100_1_684,K01928
contig-100_1_685,K01929
contig-100_1_686,K01000
contig-100_1_687,K01925
contig-100_1_688,K03588
contig-100_1_689,K02563
contig-100_1_690,K01924
contig-100_1_691,K01921
contig-100_1_692,K03589
contig-100_1_693,K03590
contig-100_1_694,K03531
contig-100_1_695,K02535
contig-100_1_696,K13301
contig-100_1_697,K03070
contig-100_1_698,K03574
contig-100_1_699,K09862
contig-100_1_700,K18778
contig-100_1_701,K00859
contig-100_1_702,K00364
contig-100_1_703,K02505
contig-100_1_704,K02504
contig-100_1_705,K02682
contig-100_1_706,K00767
contig-100_1_707,K03806
contig-100_1_708,K03807
contig-100_1_709,
contig-100_1_710,K03292
contig-100_1_711,K11734
contig-100_1_712,K05799
contig-100_1_713,K00163
contig-100_1_714,K00627
contig-100_1_715,K00382
contig-100_1_716,
contig-100_1_717,
contig-100_1_718,
contig-100_1_719,K01682
contig-100_1_720,K09910
contig-100_1_721,K01611
contig-100_1_722,K00797
contig-100_1_723,
contig-100_1_724,K14588
contig-100_1_725,K00117
contig-100_1_726,K00760
contig-100_1_727,K01673
contig-100_1_728,K01990
contig-100_1_729,K01992
contig-100_1_730,
contig-100_1_731,
contig-100_1_732,K01579
contig-100_1_733,K01918
contig-100_1_734,K00606
contig-100_1_735,K00950
contig-100_1_736,K00970
contig-100_1_737,K01894
contig-100_1_738,K06204
contig-100_1_739,K06206
contig-100_1_740,K01975
contig-100_1_741,K03579
contig-100_1_742,K05365
contig-100_1_743,K02014
contig-100_1_744,K10829
contig-100_1_745,K23227
contig-100_1_746,K23228
contig-100_1_747,K01845
contig-100_1_748,K03281
contig-100_1_749,K15724
contig-100_1_750,
contig-100_1_751,K06858
contig-100_1_752,K01243
contig-100_1_753,K01129
contig-100_1_754,K04771
contig-100_1_755,K02647
contig-100_1_756,
contig-100_1_757,K00674
contig-100_1_758,K00990
contig-100_1_759,K01265
contig-100_1_760,K02967
contig-100_1_761,K02357
contig-100_1_762,K09903
contig-100_1_763,K02838
contig-100_1_764,K00099
contig-100_1_765,K00806
contig-100_1_766,K00981
contig-100_1_767,K11749
contig-100_1_768,K07277
contig-100_1_769,K06142
contig-100_1_770,K02536
contig-100_1_771,K02372
contig-100_1_772,K00677
contig-100_1_773,K00748
contig-100_1_774,K03470
contig-100_1_775,K02337
contig-100_1_776,K01962
contig-100_1_777,K01582
contig-100_1_778,K08234
contig-100_1_779,K04075
contig-100_1_780,K19000
contig-100_1_781,
contig-100_1_782,
contig-100_1_783,K15034
contig-100_1_784,K06079
contig-100_1_785,K01881
contig-100_1_786,K22900
contig-100_1_787,K06080
contig-100_1_788,K02073
contig-100_1_789,K02072
contig-100_1_790,K02071
contig-100_1_791,K03273
contig-100_2_792,K08315
contig-100_2_793,K15834
contig-100_2_794,K15832
contig-100_2_795,K15831
contig-100_2_796,K15830
contig-100_2_797,K15829
contig-100_2_798,K15828
contig-100_2_799,K15827
contig-100_2_800,K15833
contig-100_2_801,K04651
contig-100_2_802,K04652
contig-100_2_803,K04653
contig-100_2_804,K04654
contig-100_2_805,K04655
contig-100_2_806,K15836
contig-100_2_807,K02362
contig-100_2_808,K17202
contig-100_2_809,
contig-100_2_810,K17204
contig-100_2_811,K17203
contig-100_2_812,
contig-100_2_813,K00615
contig-100_2_814,K00615
contig-100_2_815,
contig-100_2_816,K00864
contig-100_2_817,
contig-100_2_818,
contig-100_2_819,
contig-100_2_820,
contig-100_2_821,K02035
contig-100_2_822,K02033
contig-100_2_823,K02034
contig-100_2_824,K02031
contig-100_2_825,
contig-100_2_826,
contig-100_2_827,
contig-100_2_828,
contig-100_2_829,
contig-100_2_830,K19166
contig-100_2_831,K18831
contig-100_2_832,K06048
contig-100_2_833,
contig-100_2_834,
contig-100_2_835,
contig-100_2_836,
contig-100_2_837,
contig-100_2_838,
contig-100_2_839,K02014
contig-100_2_840,K18325
contig-100_2_841,
contig-100_2_842,
contig-100_2_843,
contig-100_2_844,K10679
contig-100_2_845,
contig-100_2_846,
contig-100_2_847,
contig-100_2_848,
contig-100_2_849,K16053
contig-100_2_850,
contig-100_2_851,
contig-100_2_852,
contig-100_2_853,
contig-100_2_854,K11732
contig-100_2_855,K07093
contig-100_2_856,K02014
contig-100_2_857,
contig-100_2_858,
contig-100_2_859,
contig-100_2_860,
contig-100_2_861,K05875
contig-100_2_862,
contig-100_2_863,
contig-100_2_864,
contig-100_2_865,
contig-100_2_866,K01491
contig-100_2_867,K14761
contig-100_2_868,K20118
contig-100_2_869,K16136
contig-100_2_870,K07038
contig-100_2_871,K01883
contig-100_2_872,K03768
contig-100_2_873,K03269
contig-100_2_874,
contig-100_2_875,
contig-100_2_876,K01588
contig-100_2_877,K01589
contig-100_2_878,K06917
contig-100_2_879,
contig-100_2_880,K02004
contig-100_2_881,K02003
contig-100_2_882,K10804
contig-100_2_883,
contig-100_2_884,K05838
contig-100_2_885,
contig-100_2_886,
contig-100_2_887,
contig-100_2_888,K07340
contig-100_2_889,
contig-100_2_890,
contig-100_2_891,K19591
contig-100_2_892,K17686
contig-100_2_893,K09973
contig-100_2_894,K03976
contig-100_2_895,K11751
contig-100_2_896,K08223
contig-100_2_897,K03455
contig-100_2_898,K00892
contig-100_2_899,K01772
contig-100_2_900,K00939
contig-100_2_901,K04079
contig-100_2_902,K06187
contig-100_2_903,K09747
contig-100_2_904,K02343
contig-100_2_905,K00759
contig-100_2_906,K09790
contig-100_2_907,K04067
contig-100_2_908,
contig-100_2_909,K05802
contig-100_2_910,K03577
contig-100_2_911,K03585
contig-100_2_912,K18138
contig-100_2_913,K19162
contig-100_2_914,K05839
contig-100_2_915,
contig-100_2_916,K02919
contig-100_2_917,
contig-100_2_918,
contig-100_2_919,K01190
contig-100_2_920,
contig-100_2_921,
contig-100_2_922,
contig-100_2_923,
contig-100_2_924,
contig-100_2_925,K07443
contig-100_2_926,K09914
contig-100_2_927,K10805
contig-100_2_928,K03320
contig-100_2_929,K04752
contig-100_2_930,K18890
contig-100_2_931,K18889
contig-100_2_932,K05800
contig-100_2_933,K01738
contig-100_2_934,K11938
contig-100_2_935,
contig-100_2_936,K06920
contig-100_2_937,K12500
contig-100_2_938,K02237
contig-100_2_939,K03770
contig-100_2_940,K03530
contig-100_2_941,K01338
contig-100_2_942,K03544
contig-100_2_943,K01358
contig-100_2_944,K03545
contig-100_2_945,K05527
contig-100_2_946,K07286
contig-100_2_947,K08218
contig-100_2_948,K02297
contig-100_2_949,K02298
contig-100_2_950,K02299
contig-100_2_951,K02300
contig-100_2_952,K02257
contig-100_2_953,
contig-100_2_954,
contig-100_2_955,K09767
contig-100_2_956,K00077
contig-100_2_957,K03152
contig-100_2_958,K03151
contig-100_2_959,K03602
contig-100_2_960,K00795
contig-100_2_961,K01662
contig-100_2_962,K23107
contig-100_2_963,K00946
contig-100_2_964,K03625
contig-100_2_965,K00794
contig-100_2_966,K11752
contig-100_2_967,K07738
contig-100_2_968,
contig-100_2_969,K05517
contig-100_2_970,
contig-100_2_971,K06996
contig-100_2_972,K03074
contig-100_2_973,K03072
contig-100_2_974,K03210
contig-100_2_975,K00773
contig-100_2_976,K07568
contig-100_2_977,K08682
contig-100_2_978,K03386
contig-100_2_979,
contig-100_2_980,
contig-100_2_981,K01187
contig-100_2_982,K11736
contig-100_2_983,K03311
contig-100_2_984,K07636
contig-100_2_985,K07657
contig-100_2_986,K03547
contig-100_2_987,K03546
contig-100_2_988,K00847
contig-100_2_989,K03554
contig-100_2_990,K09913
contig-100_2_991,K14591
contig-100_2_992,
contig-100_2_993,
contig-100_2_994,K00891
contig-100_2_995,K09768
contig-100_2_996,K00286
contig-100_2_997,K18968
contig-100_2_998,
contig-100_2_999,K01077
contig-100_2_1000,
contig-100_2_1001,K08161
contig-100_2_1002,
contig-100_2_1003,K01921
contig-100_2_1004,
contig-100_2_1005,
contig-100_2_1006,
contig-100_2_1007,K17938
contig-100_2_1008,K18988
contig-100_2_1009,
contig-100_2_1010,
contig-100_2_1011,K01698
contig-100_2_1012,
contig-100_2_1013,K03119
contig-100_2_1014,K15552
contig-100_2_1015,K10831
contig-100_2_1016,K15551
contig-100_2_1017,
contig-100_2_1018,K20264
contig-100_2_1019,K20263
contig-100_2_1020,K07783
contig-100_2_1021,K02012
contig-100_2_1022,K02011
contig-100_2_1023,K02010
contig-100_2_1024,K00547
contig-100_2_1025,K16235
contig-100_2_1026,
contig-100_2_1027,
contig-100_2_1028,K07726
contig-100_2_1029,
contig-100_2_1030,
contig-100_2_1031,
contig-100_2_1032,
contig-100_2_1033,
contig-100_2_1034,
contig-100_2_1035,
contig-100_2_1036,
contig-100_2_1037,K09472
contig-100_2_1038,K01714
contig-100_2_1039,
contig-100_2_1040,K08368
contig-100_2_1041,
contig-100_2_1042,
contig-100_2_1043,K03186
contig-100_2_1044,
contig-100_2_1045,
contig-100_2_1046,
contig-100_2_1047,K02532
contig-100_2_1048,K18581
contig-100_2_1049,K13483
contig-100_2_1050,K11178
contig-100_2_1051,K11177
contig-100_2_1052,K07402
contig-100_2_1053,
contig-100_2_1054,
contig-100_2_1055,
contig-100_2_1056,
contig-100_2_1057,
contig-100_2_1058,
contig-100_2_1059,
contig-100_2_1060,
contig-100_2_1061,K20276
contig-100_3_1062,
contig-100_3_1063,
contig-100_3_1064,
contig-100_3_1065,
contig-100_3_1066,K05796
contig-100_3_1067,K22015
contig-100_3_1068,K04656
contig-100_3_1069,K07241
contig-100_3_1070,K22015
contig-100_3_1071,K22015
contig-100_3_1072,
contig-100_3_1073,
contig-100_3_1074,K19611
contig-100_3_1075,K07214
contig-100_3_1076,
contig-100_3_1077,K02364
contig-100_3_1078,
contig-100_3_1079,
contig-100_3_1080,K23188
contig-100_3_1081,K23187
contig-100_3_1082,K23186
contig-100_3_1083,K08225
contig-100_3_1084,K23185
contig-100_3_1085,K02361
contig-100_3_1086,K02363
contig-100_3_1087,K01252
contig-100_3_1088,K00216
contig-100_3_1089,K24147
contig-100_3_1090,K01295
contig-100_3_1091,
contig-100_3_1092,
contig-100_3_1093,K06200
contig-100_3_1094,
contig-100_3_1095,
contig-100_3_1096,K00059
contig-100_3_1097,K08317
contig-100_3_1098,K02056
contig-100_3_1099,K02057
contig-100_3_1100,K02058
contig-100_3_1101,
contig-100_3_1102,K00899
contig-100_3_1103,K08963
contig-100_3_1104,K08967
contig-100_3_1105,K09880
contig-100_3_1106,K08964
contig-100_3_1107,K14287
contig-100_3_1108,
contig-100_3_1109,K24119
contig-100_3_1110,K03387
contig-100_3_1111,K11932
contig-100_3_1112,
contig-100_3_1113,K06140
contig-100_3_1114,
contig-100_3_1115,K01169
contig-100_3_1116,K03326
contig-100_3_1117,
contig-100_3_1118,K12973
contig-100_3_1119,K03704
contig-100_3_1120,K06199
contig-100_3_1121,K11206
contig-100_3_1122,K03425
contig-100_3_1123,K03644
contig-100_3_1124,
contig-100_3_1125,K03801
contig-100_3_1126,K09158
contig-100_3_1127,K07258
contig-100_3_1128,K03642
contig-100_3_1129,K05837
contig-100_3_1130,K05515
contig-100_3_1131,K00783
contig-100_3_1132,K09710
contig-100_3_1133,K00969
contig-100_3_1134,K02340
contig-100_3_1135,K03643
contig-100_3_1136,K01869
contig-100_3_1137,
contig-100_3_1138,
contig-100_3_1139,
