,E,P,P/E,glc,ac,E_Glucose,P_acetate,R/F
9,iWFL_1372,1150601.3_PID,0.3031641142048689,-13.859616187726953,11.256742874309603,1.0000009416047861,0.30316435382068574,
10,iEcHS_1320,1150601.3_PID,0.3567781793650721,-14.424806924610458,13.221446257084676,1.0000008697211662,0.3567784438176458,
11,iECIAI39_1322,1150601.3_PID,0.3136943842530741,-13.96124726855141,11.642628051163,1.0000009512335104,0.3136946368047201,
12,iECO111_1330,1150601.3_PID,0.3031641142048665,-13.859616187726951,11.256742874309573,1.0000009416047908,0.30316435382068496,
13,iB21_1397,1150601.3_PID,0.011880864601541427,-13.32342983367297,0.582575760440521,0.9999995887927434,0.011880813871141633,
14,iEC1372_W3110,1150601.3_PID,0.35666982752050497,-14.422598581800022,13.217475625223914,1.0000008663059257,0.3566700906607295,
15,iECIAI1_1343,1150601.3_PID,0.3579520305120051,-14.446314770202255,13.264462193533713,1.0000008540273488,0.3579522903678688,
16,iAPECO1_1312,1150601.3_PID,0.3137046255268661,-13.963776368480698,11.64300330477961,1.00000094765879,0.31370487696684773,
17,iECABU_c1320,1150601.3_PID,0.3031641142048692,-13.85961618772697,11.256742874309621,1.0000009416047864,0.3031643538206863,
18,iBWG_1329,1150601.3_PID,0.30316411420486883,-13.859616187726974,11.256742874309621,1.0000009416047877,0.3031643538206863,
19,iE2348C_1286,1150601.3_PID,0.30316411420486755,-13.859616187726958,11.256742874309586,1.0000009416047888,0.3031643538206853,
20,iAF1260,1150601.3_PID,0.46158659245724365,-16.23117304782746,17.062163908979826,0.9999996225159756,0.46158641821567914,
21,iEC042_1314,1150601.3_PID,0.30316411420486883,-13.85961618772696,11.25674287430961,1.0000009416047868,0.303164353820686,
22,iYS1720,1150601.3_PID,0.4002675725673655,-14.438090783485658,14.815123450617321,1.0000003994262834,0.4002677324447544,
23,iECOK1_1307,1150601.3_PID,0.3137046255268656,-13.963776368480644,11.643003304779562,1.0000009476587874,0.3137048769668464,
24,STM_v1_0,1150601.3_PID,0.4297528543295749,-15.08690676822708,15.895607735567562,0.999999600852427,0.4297526827947661,
25,iETEC_1333,1150601.3_PID,0.3031641142048657,-13.859616187726958,11.25674287430956,1.0000009416047926,0.30316435382068463,
26,iEC55989_1330,1150601.3_PID,0.303164114204868,-13.859616187726958,11.256742874309595,1.000000941604788,0.30316435382068546,
27,iEC1368_DH5a,1150601.3_PID,0.35666982752050347,-14.422598581800061,13.217475625223964,1.0000008663059334,0.3566700906607309,
28,iECB_1328,1150601.3_PID,0.3031641142048686,-13.859616187726978,11.25674287430962,1.0000009416047884,0.3031643538206862,
29,iECD_1391,1150601.3_PID,0.01188086460154144,-13.323429833673012,0.5825757604405232,0.9999995887927474,0.011880813871141696,
30,iG2583_1286,1150601.3_PID,0.26298966891792447,-13.123513007046292,9.78453723616904,1.0000008976733092,0.262989859151769,
31,iY75_1357,1150601.3_PID,0.3031641142048697,-13.859616187726992,11.256742874309644,1.000000941604787,0.30316435382068685,
32,iECNA114_1301,1150601.3_PID,0.3031641142048705,-13.85961618772698,11.256742874309646,1.0000009416047846,0.3031643538206869,
33,iECBD_1354,1150601.3_PID,0.011880863987891836,-10.619065021108396,0.5825756714419859,0.9999994360254907,0.011880811442492348,
34,iAF1260b,1150601.3_PID,0.4615865924572428,-16.231173047827458,17.06216390897983,0.9999996225159777,0.46158641821567925,
35,iEcE24377_1341,1150601.3_PID,0.3031641142048676,-13.85961618772696,11.25674287430959,1.000000941604789,0.30316435382068535,
36,iECSE_1348,1150601.3_PID,0.3031641142048685,-13.859616187726983,11.256742874309621,1.0000009416047888,0.3031643538206863,
37,iECSP_1301,1150601.3_PID,0.3031641142048691,-13.859616187726997,11.25674287430964,1.0000009416047886,0.3031643538206868,
38,iECH74115_1262,1150601.3_PID,0.26298966891792463,-13.123513007046302,9.784537236169053,1.0000008976733101,0.26298985915176926,
39,iECSF_1327,1150601.3_PID,0.30316411420486594,-13.859616187726964,11.256742874309571,1.0000009416047926,0.3031643538206849,
40,iECDH1ME8569_1439,1150601.3_PID,0.35677817936507367,-14.42480692461041,13.22144625708462,1.0000008697211575,0.35677844381764423,
41,iEC1344_C,1150601.3_PID,0.35666982758862137,-14.42259850642143,13.217475557922082,1.0000008609657136,0.3566700888241538,
42,iUMNK88_1353,1150601.3_PID,0.3567781793650734,-14.424806924610401,13.221446257084612,1.000000869721158,0.35677844381764395,
43,iNRG857_1313,1150601.3_PID,0.30316411420486816,-13.859616187726964,11.2567428743096,1.0000009416047881,0.3031643538206857,
44,iEKO11_1354,1150601.3_PID,0.3031641142048707,-13.85961618772704,11.256742874309701,1.0000009416047886,0.3031643538206884,
45,iECP_1309,1150601.3_PID,0.31370462552686584,-13.963776368480632,11.643003304779551,1.0000009476587859,0.3137048769668462,
46,iECs_1301,1150601.3_PID,0.30316411420486833,-13.859616187726967,11.256742874309603,1.000000941604788,0.30316435382068574,
47,iEC1349_Crooks,1150601.3_PID,0.3270563041153746,-14.025257595307014,12.132272617668505,1.000000350098158,0.3270563727722475,
48,iYL1228,1150601.3_PID,0.3564212071042441,-13.825620272285008,13.208348249556071,0.9999994665208539,0.35642101696096284,
49,iML1515,1150601.3_PID,0.508237602064673,-17.199309044238053,18.77169992447115,0.9999995685090038,0.5082373369198228,
50,iUTI89_1310,1150601.3_PID,0.3567781793650721,-14.424806924610401,13.22144625708462,1.0000008697211618,0.35677844381764423,
51,iECO103_1326,1150601.3_PID,0.30316411420486883,-13.859616187727013,11.25674287430965,1.0000009416047904,0.30316435382068707,
52,iECO26_1355,1150601.3_PID,0.30316411420486755,-13.85961618772701,11.256742874309632,1.0000009416047926,0.3031643538206865,
53,iUMN146_1321,1150601.3_PID,0.31370462552686634,-13.963776368480682,11.643003304779597,1.0000009476587883,0.3137048769668474,
54,iSDY_1059,1150601.3_PID,0.40616740952194913,-15.327053779879183,15.031311466389493,0.9999996219224208,0.4061672101142547,
55,iECW_1372,1150601.3_PID,0.3031641142048674,-13.859616187726987,11.256742874309607,1.0000009416047912,0.3031643538206859,
56,iEcDH1_1363,1150601.3_PID,0.30316411420486883,-13.859616187726965,11.256742874309612,1.0000009416047868,0.303164353820686,
57,iECS88_1305,1150601.3_PID,0.31370462552686657,-13.963776368480655,11.643003304779585,1.0000009476587868,0.3137048769668472,
58,iEC1356_Bl21DE3,1150601.3_PID,0.0038091000014692064,-10.522369011876759,0.2867837255860038,0.9999990431335195,0.003809050511792053,
0,iEcSMS35_1347,303.424_PID,0.30235466420678697,-13.859616187726962,11.256742874309609,1.0000009416047873,0.30235490318282854,
1,iEcolC_1368,303.424_PID,0.30235466420678603,-13.859616187726932,11.256742874309577,1.0000009416047864,0.3023549031828272,
2,iZ_1308,303.424_PID,0.30235466420678747,-13.859616187727028,11.256742874309671,1.0000009416047901,0.3023549031828315,
3,iECED1_1282,303.424_PID,0.30236666330184414,-13.859763039707884,11.256702080162347,1.0000009414707955,0.3023537929381891,
4,iEC1364_W,303.424_PID,0.32775383479892994,-14.054115208621326,12.189988021333349,1.0000003389765666,0.3277539001772675,
5,iJO1366,303.424_PID,0.3557150223918759,-14.42277574956287,13.2173839638202,1.0000008660847266,0.35571528474866926,
6,iLF82_1304,303.424_PID,0.3023546642067884,-13.859616187726974,11.25674287430962,1.0000009416047877,0.3023549031828264,
7,e_coli_core,303.424_PID,0.25153245959665876,-13.722779397467956,9.389361411099959,1.0000007781546276,0.2515326553278062,
8,iJR904,303.424_PID,0.3725330657512234,-14.908910670413054,13.835331329165502,1.0000003761405665,0.3725332058760218,
9,iWFL_1372,303.424_PID,0.30235466420678697,-13.859616187726953,11.256742874309603,1.0000009416047861,0.30235490318282776,
10,iEcHS_1320,303.424_PID,0.35582557949235816,-14.424806924610458,13.221446257084676,1.0000008697211662,0.3558258432388422,
11,iECIAI39_1322,303.424_PID,0.31285681837098456,-13.96124726855141,11.642628051163,1.0000009512335104,0.3128570702483156,
12,iECO111_1330,303.424_PID,0.3023546642067851,-13.859616187726951,11.256742874309573,1.0000009416047908,0.302354903182827,
13,iB21_1397,303.424_PID,0.011849142621998524,-13.32342983367297,0.582575760440521,0.9999995887927434,0.01184909202704942,
14,iEC1372_W3110,303.424_PID,0.3557175169478646,-14.422598581800022,13.217475625223914,1.0000008663059257,0.35571777938550164,
15,iECIAI1_1343,303.424_PID,0.35699629644970793,-14.446314770202255,13.264462193533713,1.0000008540273488,0.3569965556117554,
16,iAPECO1_1312,303.424_PID,0.31286703230051327,-13.963776368480698,11.64300330477961,1.00000094765879,0.3128672830691495,
17,iECABU_c1320,303.424_PID,0.3023546642067882,-13.85961618772697,11.256742874309621,1.0000009416047864,0.30235490318282937,
18,iBWG_1329,303.424_PID,0.30235466420678775,-13.859616187726974,11.256742874309621,1.0000009416047877,0.30235490318282937,
19,iE2348C_1286,303.424_PID,0.3023546642067859,-13.859616187726958,11.256742874309586,1.0000009416047888,0.3023549031828286,
20,iAF1260,303.424_PID,0.46035415349473824,-16.23117304782746,17.062163908979826,0.9999996225159756,0.46035397971839975,
21,iEC042_1314,303.424_PID,0.3023546642067861,-13.85961618772696,11.25674287430961,1.0000009416047868,0.3023549031828282,
22,iYS1720,303.424_PID,0.39919885575469954,-14.438090783485658,14.815123450617321,1.0000003994262834,0.39919901520521484,
23,iECOK1_1307,303.424_PID,0.31286703230051355,-13.963776368480644,11.643003304779562,1.0000009476587874,0.3128672830691482,
24,STM_v1_0,303.424_PID,0.42860541163826027,-15.08690676822708,15.895607735567562,0.999999600852427,0.42860524056145044,
25,iETEC_1333,303.424_PID,0.30235466420678325,-13.859616187726958,11.25674287430956,1.0000009416047926,0.3023549031828252,
26,iEC55989_1330,303.424_PID,0.3023546642067868,-13.859616187726958,11.256742874309595,1.000000941604788,0.30235490318282754,
27,iEC1368_DH5a,303.424_PID,0.3557175169478618,-14.422598581800061,13.217475625223964,1.0000008663059334,0.3557177793855032,
28,iECB_1328,303.424_PID,0.30235466420678825,-13.859616187726978,11.25674287430962,1.0000009416047884,0.3023549031828264,
29,iECD_1391,303.424_PID,0.011849142621998529,-13.323429833673012,0.5825757604405232,0.9999995887927474,0.011849092027049393,
30,iG2583_1286,303.424_PID,0.26228748492903275,-13.123513007046292,9.78453723616904,1.0000008976733092,0.2622876746549512,
31,iY75_1357,303.424_PID,0.30235466420678775,-13.859616187726992,11.256742874309644,1.000000941604787,0.3023549031828312,
32,iECNA114_1301,303.424_PID,0.3023546642067887,-13.85961618772698,11.256742874309646,1.0000009416047846,0.30235490318283004,
33,iECBD_1354,303.424_PID,0.011849142009987426,-10.619065021108396,0.5825756714419859,0.9999994360254907,0.011849089604884584,
34,iAF1260b,303.424_PID,0.4603541534947395,-16.231173047827458,17.06216390897983,0.9999996225159777,0.460353979718402,
35,iEcE24377_1341,303.424_PID,0.3023546642067861,-13.85961618772696,11.25674287430959,1.000000941604789,0.3023549031828263,
36,iECSE_1348,303.424_PID,0.3023546642067874,-13.859616187726983,11.256742874309621,1.0000009416047888,0.30235490318282937,
37,iECSP_1301,303.424_PID,0.3023546642067878,-13.859616187726997,11.25674287430964,1.0000009416047886,0.3023549031828291,
38,iECH74115_1262,303.424_PID,0.2622874849290318,-13.123513007046302,9.784537236169053,1.0000008976733101,0.26228767465495284,
39,iECSF_1327,303.424_PID,0.30235466420678414,-13.859616187726964,11.256742874309571,1.0000009416047926,0.30235490318282665,
40,iECDH1ME8569_1439,303.424_PID,0.35582557949236004,-14.42480692461041,13.22144625708462,1.0000008697211575,0.35582584323884225,
41,iEC1344_C,303.424_PID,0.3557175170157981,-14.42259850642143,13.217475557922082,1.0000008609657136,0.35571777755383016,
42,iUMNK88_1353,303.424_PID,0.3558255794923603,-14.424806924610401,13.221446257084612,1.000000869721158,0.35582584323883965,
43,iNRG857_1313,303.424_PID,0.3023546642067857,-13.859616187726964,11.2567428743096,1.0000009416047881,0.3023549031828293,
44,iEKO11_1354,303.424_PID,0.302354664206789,-13.85961618772704,11.256742874309701,1.0000009416047886,0.30235490318283,
45,iECP_1309,303.424_PID,0.3128670323005129,-13.963776368480632,11.643003304779551,1.0000009476587859,0.3128672830691477,
46,iECs_1301,303.424_PID,0.3023546642067864,-13.859616187726967,11.256742874309603,1.000000941604788,0.30235490318282776,
47,iEC1349_Crooks,303.424_PID,0.3261830618273373,-14.025257595307014,12.132272617668505,1.000000350098158,0.32618313030089574,
48,iYL1228,303.424_PID,0.35546956034960225,-13.825620272285008,13.208348249556071,0.9999994665208539,0.35546937071400475,
49,iML1515,303.424_PID,0.5068806046275076,-17.199309044238053,18.77169992447115,0.9999995685090038,0.5068803401905951,
50,iUTI89_1310,303.424_PID,0.35582557949235855,-14.424806924610401,13.22144625708462,1.0000008697211618,0.35582584323884225,
51,iECO103_1326,303.424_PID,0.3023546642067862,-13.859616187727013,11.25674287430965,1.0000009416047904,0.30235490318283026,
52,iECO26_1355,303.424_PID,0.30235466420678553,-13.85961618772701,11.256742874309632,1.0000009416047926,0.30235490318282837,
53,iUMN146_1321,303.424_PID,0.31286703230051416,-13.963776368480682,11.643003304779597,1.0000009476587883,0.31286728306914846,
54,iSDY_1059,303.424_PID,0.4050829401093322,-15.327053779879183,15.031311466389493,0.9999996219224208,0.4050827412340549,
55,iECW_1372,303.424_PID,0.30235466420678603,-13.859616187726987,11.256742874309607,1.0000009416047912,0.30235490318282693,
56,iEcDH1_1363,303.424_PID,0.30235466420678736,-13.859616187726965,11.256742874309612,1.0000009416047868,0.30235490318282826,
57,iECS88_1305,303.424_PID,0.312867032300514,-13.963776368480655,11.643003304779585,1.0000009476587868,0.31286728306914796,
58,iEC1356_Bl21DE3,303.424_PID,0.0037989296816839362,-10.522369011876759,0.2867837255860038,0.9999990431335195,0.003798880324144549,
0,iEcSMS35_1347,303.177_PID,0.3032655049882147,-13.859616187726962,11.256742874309609,1.0000009416047873,0.30326574468416906,
1,iEcolC_1368,303.177_PID,0.30326550498821414,-13.859616187726932,11.256742874309577,1.0000009416047864,0.3032657446841682,
2,iZ_1308,303.177_PID,0.3032655049882156,-13.859616187727028,11.256742874309671,1.0000009416047901,0.3032657446841707,
3,iECED1_1282,303.177_PID,0.30327754023044284,-13.859763039707884,11.256702080162347,1.0000009414707955,0.3032646310949253,
4,iEC1364_W,303.177_PID,0.3287411903596174,-14.054115208621326,12.189988021333349,1.0000003389765666,0.32874125593490805,
5,iJO1366,303.177_PID,0.35678661078563045,-14.42277574956287,13.2173839638202,1.0000008660847266,0.35678687393277114,
6,iLF82_1304,303.177_PID,0.3032655049882149,-13.859616187726974,11.25674287430962,1.0000009416047877,0.30326574468416945,
7,e_coli_core,303.177_PID,0.25229019893120597,-13.722779397467956,9.389361411099959,1.0000007781546276,0.25229039525199176,
8,iJR904,303.177_PID,0.37365531835349985,-14.908910670413054,13.835331329165502,1.0000003761405665,0.37365545890042295,
9,iWFL_1372,303.177_PID,0.303265504988215,-13.859616187726953,11.256742874309603,1.0000009416047861,0.3032657446841689,
10,iEcHS_1320,303.177_PID,0.35689750093841044,-14.424806924610458,13.221446257084676,1.0000008697211662,0.3568977654794274,
11,iECIAI39_1322,303.177_PID,0.31379929679997676,-13.96124726855141,11.642628051163,1.0000009512335104,0.31379954943608585,
12,iECO111_1330,303.177_PID,0.30326550498821275,-13.859616187726951,11.256742874309573,1.0000009416047908,0.3032657446841681,
13,iB21_1397,303.177_PID,0.011884838060510801,-13.32342983367297,0.582575760440521,0.9999995887927434,0.011884787313144615,
14,iEC1372_W3110,303.177_PID,0.35678911285644604,-14.422598581800022,13.217475625223914,1.0000008663059257,0.35678937608467515,
15,iECIAI1_1343,303.177_PID,0.3580717446703551,-14.446314770202255,13.264462193533713,1.0000008540273488,0.3580720046131249,
16,iAPECO1_1312,303.177_PID,0.31380954149887985,-13.963776368480698,11.64300330477961,1.00000094765879,0.313809793022953,
17,iECABU_c1320,303.177_PID,0.3032655049882154,-13.85961618772697,11.256742874309621,1.0000009416047864,0.30326574468416945,
18,iBWG_1329,303.177_PID,0.30326550498821503,-13.859616187726974,11.256742874309621,1.0000009416047877,0.30326574468416945,
19,iE2348C_1286,303.177_PID,0.3032655049882137,-13.859616187726958,11.256742874309586,1.0000009416047888,0.3032657446841684,
20,iAF1260,303.177_PID,0.46174096635573025,-16.23117304782746,17.062163908979826,0.9999996225159756,0.4617407920558921,
21,iEC042_1314,303.177_PID,0.303265504988215,-13.85961618772696,11.25674287430961,1.0000009416047868,0.3032657446841691,
22,iYS1720,303.177_PID,0.400401438816136,-14.438090783485658,14.815123450617321,1.0000003994262834,0.40040159874699455,
23,iECOK1_1307,303.177_PID,0.31380954149887935,-13.963776368480644,11.643003304779562,1.0000009476587874,0.31380979302295176,
24,STM_v1_0,303.177_PID,0.42989658169209544,-15.08690676822708,15.895607735567562,0.999999600852427,0.4298964100999182,
25,iETEC_1333,303.177_PID,0.30326550498821186,-13.859616187726958,11.25674287430956,1.0000009416047926,0.3032657446841678,
26,iEC55989_1330,303.177_PID,0.30326550498821414,-13.859616187726958,11.256742874309595,1.000000941604788,0.30326574468416867,
27,iEC1368_DH5a,303.177_PID,0.3567891128564447,-14.422598581800061,13.217475625223964,1.0000008663059334,0.3567893760846766,
28,iECB_1328,303.177_PID,0.3032655049882147,-13.859616187726978,11.25674287430962,1.0000009416047884,0.30326574468416945,
29,iECD_1391,303.177_PID,0.011884838060510815,-13.323429833673012,0.5825757604405232,0.9999995887927474,0.011884787313144676,
30,iG2583_1286,303.177_PID,0.26307762368332765,-13.123513007046292,9.78453723616904,1.0000008976733092,0.2630778139807938,
31,iY75_1357,303.177_PID,0.30326550498821575,-13.859616187726992,11.256742874309644,1.000000941604787,0.30326574468417,
32,iECNA114_1301,303.177_PID,0.3032655049882166,-13.85961618772698,11.256742874309646,1.0000009416047846,0.30326574468417006,
33,iECBD_1354,303.177_PID,0.011884837446655978,-10.619065021108396,0.5825756714419859,0.9999994360254907,0.011884784883683086,
34,iAF1260b,303.177_PID,0.4617409663557294,-16.231173047827458,17.06216390897983,0.9999996225159777,0.4617407920558922,
35,iEcE24377_1341,303.177_PID,0.3032655049882137,-13.85961618772696,11.25674287430959,1.000000941604789,0.3032657446841685,
36,iECSE_1348,303.177_PID,0.3032655049882147,-13.859616187726983,11.256742874309621,1.0000009416047888,0.30326574468416945,
37,iECSP_1301,303.177_PID,0.30326550498821525,-13.859616187726997,11.25674287430964,1.0000009416047886,0.30326574468416995,
38,iECH74115_1262,303.177_PID,0.2630776236833277,-13.123513007046302,9.784537236169053,1.0000008976733101,0.2630778139807941,
39,iECSF_1327,303.177_PID,0.3032655049882122,-13.859616187726964,11.256742874309571,1.0000009416047926,0.30326574468416806,
40,iECDH1ME8569_1439,303.177_PID,0.356897500938412,-14.42480692461041,13.22144625708462,1.0000008697211575,0.3568977654794259,
41,iEC1344_C,303.177_PID,0.3567891129245854,-14.42259850642143,13.217475557922082,1.0000008609657136,0.35678937424748525,
42,iUMNK88_1353,303.177_PID,0.3568975009384116,-14.424806924610401,13.221446257084612,1.000000869721158,0.3568977654794257,
43,iNRG857_1313,303.177_PID,0.30326550498821425,-13.859616187726964,11.2567428743096,1.0000009416047881,0.3032657446841689,
44,iEKO11_1354,303.177_PID,0.3032655049882169,-13.85961618772704,11.256742874309701,1.0000009416047886,0.3032657446841716,
45,iECP_1309,303.177_PID,0.31380954149887963,-13.963776368480632,11.643003304779551,1.0000009476587859,0.31380979302295137,
46,iECs_1301,303.177_PID,0.3032655049882144,-13.859616187726967,11.256742874309603,1.000000941604788,0.3032657446841689,
47,iEC1349_Crooks,303.177_PID,0.3271656854481869,-14.025257595307014,12.132272617668505,1.000000350098158,0.3271657541280208,
48,iYL1228,303.177_PID,0.35654040929109937,-13.825620272285008,13.208348249556071,0.9999994665208539,0.3565402190842263,
49,iML1515,303.177_PID,0.5084075780156013,-17.199309044238053,18.77169992447115,0.9999995685090038,0.5084073127820746,
50,iUTI89_1310,303.177_PID,0.3568975009384105,-14.424806924610401,13.22144625708462,1.0000008697211618,0.3568977654794259,
51,iECO103_1326,303.177_PID,0.3032655049882149,-13.859616187727013,11.25674287430965,1.0000009416047904,0.3032657446841702,
52,iECO26_1355,303.177_PID,0.30326550498821375,-13.85961618772701,11.256742874309632,1.0000009416047926,0.30326574468416967,
53,iUMN146_1321,303.177_PID,0.3138095414988801,-13.963776368480682,11.643003304779597,1.0000009476587883,0.31380979302295264,
54,iSDY_1059,303.177_PID,0.4063032489234202,-15.327053779879183,15.031311466389493,0.9999996219224208,0.4063030494490348,
55,iECW_1372,303.177_PID,0.3032655049882134,-13.859616187726987,11.256742874309607,1.0000009416047912,0.30326574468416906,
56,iEcDH1_1363,303.177_PID,0.3032655049882151,-13.859616187726965,11.256742874309612,1.0000009416047868,0.30326574468416917,
57,iECS88_1305,303.177_PID,0.31380954149888024,-13.963776368480655,11.643003304779585,1.0000009476587868,0.31380979302295225,
58,iEC1356_Bl21DE3,303.177_PID,0.0038103739241232967,-10.522369011876759,0.2867837255860038,0.9999990431335195,0.003810324417894715,
0,iEcSMS35_1347,303.447_PID,0.3031641142048702,-13.859616187726962,11.256742874309609,1.0000009416047873,0.3031643538206867,
1,iEcolC_1368,303.447_PID,0.3031641142048695,-13.859616187726932,11.256742874309577,1.0000009416047864,0.3031643538206859,
2,iZ_1308,303.447_PID,0.30316411420487105,-13.859616187727028,11.256742874309671,1.0000009416047901,0.3031643538206885,
3,iECED1_1282,303.447_PID,0.3031761454233546,-13.859763039707884,11.256702080162347,1.0000009414707955,0.30316324060374933,
4,iEC1364_W,303.447_PID,0.3286312822881092,-14.054115208621326,12.189988021333349,1.0000003389765666,0.32863134784147585,
5,iJO1366,303.447_PID,0.3566673262862086,-14.42277574956287,13.2173839638202,1.0000008660847266,0.35666758934537107,
6,iLF82_1304,303.447_PID,0.30316411420487027,-13.859616187726974,11.25674287430962,1.0000009416047877,0.30316435382068696,
7,e_coli_core,303.447_PID,0.2522058507264841,-13.722779397467956,9.389361411099959,1.0000007781546276,0.25220604698163396,
8,iJR904,303.447_PID,0.37353039413757144,-14.908910670413054,13.835331329165502,1.0000003761405665,0.37353053463750546,
9,iWFL_1372,303.447_PID,0.3031641142048702,-13.859616187726953,11.256742874309603,1.0000009416047861,0.3031643538206866,
10,iEcHS_1320,303.447_PID,0.35677817936507406,-14.424806924610458,13.221446257084676,1.0000008697211662,0.3567784438176466,
11,iECIAI39_1322,303.447_PID,0.3136943842530756,-13.96124726855141,11.642628051163,1.0000009512335104,0.3136946368047208,
12,iECO111_1330,303.447_PID,0.30316411420486816,-13.859616187726951,11.256742874309573,1.0000009416047908,0.30316435382068574,
13,iB21_1397,303.447_PID,0.011880864601541485,-13.32342983367297,0.582575760440521,0.9999995887927434,0.011880813871141661,
14,iEC1372_W3110,303.447_PID,0.35666982752050663,-14.422598581800022,13.217475625223914,1.0000008663059257,0.3566700906607306,
15,iECIAI1_1343,303.447_PID,0.35795203051200686,-14.446314770202255,13.264462193533713,1.0000008540273488,0.3579522903678698,
16,iAPECO1_1312,303.447_PID,0.31370462552686773,-13.963776368480698,11.64300330477961,1.00000094765879,0.31370487696684857,
17,iECABU_c1320,303.447_PID,0.30316411420487066,-13.85961618772697,11.256742874309621,1.0000009416047864,0.30316435382068707,
18,iBWG_1329,303.447_PID,0.30316411420487027,-13.859616187726974,11.256742874309621,1.0000009416047877,0.30316435382068707,
19,iE2348C_1286,303.447_PID,0.30316411420486905,-13.859616187726958,11.256742874309586,1.0000009416047888,0.30316435382068607,
20,iAF1260,303.447_PID,0.4615865924572448,-16.23117304782746,17.062163908979826,0.9999996225159756,0.4615864182156803,
21,iEC042_1314,303.447_PID,0.3031641142048703,-13.85961618772696,11.25674287430961,1.0000009416047868,0.3031643538206867,
22,iYS1720,303.447_PID,0.40026757256736645,-14.438090783485658,14.815123450617321,1.0000003994262834,0.40026773244475533,
23,iECOK1_1307,303.447_PID,0.31370462552686723,-13.963776368480644,11.643003304779562,1.0000009476587874,0.31370487696684723,
24,STM_v1_0,303.447_PID,0.42975285432957605,-15.08690676822708,15.895607735567562,0.999999600852427,0.42975268279476725,
25,iETEC_1333,303.447_PID,0.30316411420486716,-13.859616187726958,11.25674287430956,1.0000009416047926,0.3031643538206854,
26,iEC55989_1330,303.447_PID,0.3031641142048696,-13.859616187726958,11.256742874309595,1.000000941604788,0.3031643538206864,
27,iEC1368_DH5a,303.447_PID,0.35666982752050524,-14.422598581800061,13.217475625223964,1.0000008663059334,0.35667009066073174,
28,iECB_1328,303.447_PID,0.3031641142048701,-13.859616187726978,11.25674287430962,1.0000009416047884,0.30316435382068696,
29,iECD_1391,303.447_PID,0.011880864601541495,-13.323429833673012,0.5825757604405232,0.9999995887927474,0.011880813871141723,
30,iG2583_1286,303.447_PID,0.26298966891792586,-13.123513007046292,9.78453723616904,1.0000008976733092,0.26298985915176964,
31,iY75_1357,303.447_PID,0.3031641142048712,-13.859616187726992,11.256742874309644,1.000000941604787,0.30316435382068774,
32,iECNA114_1301,303.447_PID,0.30316411420487194,-13.85961618772698,11.256742874309646,1.0000009416047846,0.30316435382068774,
33,iECBD_1354,303.447_PID,0.011880863987891895,-10.619065021108396,0.5825756714419859,0.9999994360254907,0.011880811442492378,
34,iAF1260b,303.447_PID,0.46158659245724387,-16.231173047827458,17.06216390897983,0.9999996225159777,0.4615864182156803,
35,iEcE24377_1341,303.447_PID,0.3031641142048691,-13.85961618772696,11.25674287430959,1.000000941604789,0.3031643538206863,
36,iECSE_1348,303.447_PID,0.30316411420486994,-13.859616187726983,11.256742874309621,1.0000009416047888,0.30316435382068707,
37,iECSP_1301,303.447_PID,0.3031641142048706,-13.859616187726997,11.25674287430964,1.0000009416047886,0.30316435382068757,
38,iECH74115_1262,303.447_PID,0.26298966891792597,-13.123513007046302,9.784537236169053,1.0000008976733101,0.26298985915177,
39,iECSF_1327,303.447_PID,0.30316411420486744,-13.859616187726964,11.256742874309571,1.0000009416047926,0.3031643538206857,
40,iECDH1ME8569_1439,303.447_PID,0.3567781793650755,-14.42480692461041,13.22144625708462,1.0000008697211575,0.35677844381764506,
41,iEC1344_C,303.447_PID,0.35666982758862326,-14.42259850642143,13.217475557922082,1.0000008609657136,0.3566700888241547,
42,iUMNK88_1353,303.447_PID,0.35677817936507517,-14.424806924610401,13.221446257084612,1.000000869721158,0.356778443817645,
43,iNRG857_1313,303.447_PID,0.3031641142048696,-13.859616187726964,11.2567428743096,1.0000009416047881,0.30316435382068646,
44,iEKO11_1354,303.447_PID,0.3031641142048722,-13.85961618772704,11.256742874309701,1.0000009416047886,0.30316435382068924,
45,iECP_1309,303.447_PID,0.31370462552686745,-13.963776368480632,11.643003304779551,1.0000009476587859,0.313704876966847,
46,iECs_1301,303.447_PID,0.30316411420486966,-13.859616187726967,11.256742874309603,1.000000941604788,0.3031643538206866,
47,iEC1349_Crooks,303.447_PID,0.32705630411537623,-14.025257595307014,12.132272617668505,1.000000350098158,0.32705637277224825,
48,iYL1228,303.447_PID,0.3564212071042451,-13.825620272285008,13.208348249556071,0.9999994665208539,0.35642101696096384,
49,iML1515,303.447_PID,0.5082376020646754,-17.199309044238053,18.77169992447115,0.9999995685090038,0.5082373369198241,
50,iUTI89_1310,303.447_PID,0.35677817936507394,-14.424806924610401,13.22144625708462,1.0000008697211618,0.35677844381764506,
51,iECO103_1326,303.447_PID,0.3031641142048704,-13.859616187727013,11.25674287430965,1.0000009416047904,0.3031643538206879,
52,iECO26_1355,303.447_PID,0.3031641142048691,-13.85961618772701,11.256742874309632,1.0000009416047926,0.30316435382068735,
53,iUMN146_1321,303.447_PID,0.3137046255268679,-13.963776368480682,11.643003304779597,1.0000009476587883,0.3137048769668482,
