contig-100_0_772,K07054
contig-100_0_773,K01923
contig-100_0_774,K07287
contig-100_0_775,K01714
contig-100_0_776,K03567
contig-100_0_777,K03564
contig-100_0_778,K03548
contig-100_0_779,K01423
contig-100_0_780,K00537
contig-100_0_781,K10763
contig-100_0_782,K02824
contig-100_0_783,K00761
contig-100_0_784,K01223
contig-100_0_785,K01933
contig-100_0_786,K11175
contig-100_0_787,K00937
contig-100_0_788,K01524
contig-100_0_789,
contig-100_0_790,
contig-100_0_791,
contig-100_0_792,
contig-100_0_793,
contig-100_0_794,
contig-100_0_795,K01951
contig-100_0_796,K00088
contig-100_0_797,K03601
contig-100_0_798,
contig-100_0_799,
contig-100_0_800,K03977
contig-100_0_801,K17713
contig-100_0_802,
contig-100_0_803,K01892
contig-100_0_804,K03526
contig-100_0_805,K15539
contig-100_0_806,K06941
contig-100_0_807,K00940
contig-100_0_808,K05367
contig-100_0_809,K06894
contig-100_0_810,
contig-100_0_811,
contig-100_0_812,K01011
contig-100_0_813,
contig-100_0_814,K07751
contig-100_0_815,
contig-100_0_816,K04755
contig-100_0_817,K04044
contig-100_0_818,K04082
contig-100_0_819,K13628
contig-100_0_820,K04488
contig-100_0_821,K04487
contig-100_0_822,K13643
contig-100_0_823,K15396
contig-100_0_824,K01092
contig-100_0_825,K08970
contig-100_0_826,
contig-100_0_827,
contig-100_0_828,K05820
contig-100_0_829,K01785
contig-100_0_830,K08138
contig-100_0_831,
contig-100_0_832,
contig-100_0_833,K15977
contig-100_0_834,K00600
contig-100_0_835,K05916
contig-100_0_836,K04751
contig-100_0_837,K07715
contig-100_0_838,
contig-100_0_839,K07711
contig-100_0_840,K01952
contig-100_0_841,K18691
contig-100_0_842,K11991
contig-100_0_843,K18697
contig-100_0_844,
contig-100_0_845,
contig-100_0_846,K00997
contig-100_0_847,K03474
contig-100_0_848,K03584
contig-100_0_849,K03595
contig-100_0_850,K03685
contig-100_0_851,K03100
contig-100_0_852,K03596
contig-100_0_853,K03803
contig-100_0_854,K03598
contig-100_0_855,K03597
contig-100_0_856,K03088
contig-100_0_857,K00278
contig-100_0_858,K15460
contig-100_0_859,K05590
contig-100_0_860,K06866
contig-100_0_861,K03648
contig-100_0_862,K03214
contig-100_0_863,K03672
contig-100_0_864,K05812
contig-100_0_865,K09181
contig-100_0_866,K00998
contig-100_0_867,K05811
contig-100_0_868,K03761
contig-100_1_869,
contig-100_1_870,
contig-100_1_871,K23778
contig-100_1_872,
contig-100_1_873,K20861
contig-100_1_874,K08160
contig-100_1_875,K19302
contig-100_1_876,K11534
contig-100_1_877,K07258
contig-100_1_878,
contig-100_1_879,
contig-100_1_880,K00799
contig-100_1_881,K21430
contig-100_1_882,K19688
contig-100_1_883,K02532
contig-100_1_884,
contig-100_1_885,K06871
contig-100_1_886,K14441
contig-100_1_887,K13891
contig-100_1_888,K13890
contig-100_1_889,K13889
contig-100_1_890,K13892
contig-100_1_891,K13051
contig-100_1_892,K03750
contig-100_1_893,K21029
contig-100_1_894,K04069
contig-100_1_895,K00656
contig-100_1_896,K07757
contig-100_1_897,
contig-100_1_898,
contig-100_1_899,K08191
contig-100_1_900,K01187
contig-100_1_901,
contig-100_1_902,
contig-100_1_903,K19235
contig-100_1_904,K03492
contig-100_1_905,K01223
contig-100_1_906,
contig-100_1_907,
contig-100_1_908,K11924
contig-100_1_909,
contig-100_1_910,
contig-100_1_911,K11934
contig-100_1_912,K11939
contig-100_1_913,K04047
contig-100_1_914,K10036
contig-100_1_915,K10037
contig-100_1_916,K10038
contig-100_1_917,K22044
contig-100_1_918,K06970
contig-100_1_919,
contig-100_1_920,K13650
contig-100_1_921,K16090
contig-100_1_922,K07336
contig-100_1_923,
contig-100_1_924,
contig-100_1_925,
contig-100_1_926,K03722
contig-100_1_927,K11927
contig-100_1_928,K23777
contig-100_1_929,K01993
contig-100_1_930,K01990
contig-100_1_931,K01992
contig-100_1_932,K01992
contig-100_1_933,
contig-100_1_934,
contig-100_1_935,K06131
contig-100_1_936,K06890
contig-100_1_937,K03635
contig-100_1_938,K03636
contig-100_1_939,K03637
contig-100_1_940,K03638
contig-100_1_941,K03639
contig-100_1_942,
contig-100_1_943,K03760
contig-100_1_944,K07771
contig-100_1_945,K07643
contig-100_1_946,
contig-100_1_947,K03702
contig-100_1_948,
contig-100_1_949,K11963
contig-100_1_950,K01935
contig-100_1_951,K02169
contig-100_1_952,K00652
contig-100_1_953,K01012
contig-100_1_954,K00833
contig-100_1_955,
contig-100_1_956,K16234
contig-100_1_957,K01745
contig-100_1_958,K01712
contig-100_1_959,K05836
contig-100_1_960,K01479
contig-100_1_961,K01468
contig-100_1_962,K01051
contig-100_1_963,K03564
contig-100_1_964,
contig-100_1_965,
contig-100_1_966,
contig-100_1_967,K07404
contig-100_1_968,
contig-100_1_969,
contig-100_1_970,
contig-100_1_971,
contig-100_1_972,K07497
contig-100_1_973,K07497
contig-100_1_974,
contig-100_1_975,K02017
contig-100_1_976,K02018
contig-100_1_977,K02020
contig-100_1_978,
contig-100_1_979,K02019
contig-100_1_980,K05776
contig-100_1_981,K01784
contig-100_1_982,K00965
contig-100_1_983,K00849
contig-100_1_984,K01785
contig-100_1_985,K01834
contig-100_1_986,K01626
contig-100_1_987,K16264
contig-100_1_988,K03811
contig-100_1_989,K03517
contig-100_1_990,
contig-100_1_991,K03640
contig-100_1_992,K03641
contig-100_1_993,K03646
contig-100_1_994,K03560
contig-100_1_995,K03562
contig-100_1_996,K07107
contig-100_1_997,
contig-100_1_998,K00424
contig-100_1_999,K00426
contig-100_1_1000,K00425
contig-100_1_1001,
contig-100_1_1002,K01902
contig-100_1_1003,K01903
contig-100_1_1004,K00658
contig-100_1_1005,K00164
contig-100_1_1006,K00240
contig-100_1_1007,K00239
contig-100_1_1008,K00242
contig-100_1_1009,K00241
contig-100_1_1010,K01647
contig-100_1_1011,
contig-100_1_1012,
contig-100_1_1013,K05522
contig-100_1_1014,K01304
contig-100_1_1015,
contig-100_1_1016,
contig-100_1_1017,K07160
contig-100_1_1018,K23124
contig-100_1_1019,K23123
contig-100_1_1020,
contig-100_1_1021,K03305
contig-100_1_1022,K01669
contig-100_1_1023,
contig-100_1_1024,
contig-100_1_1025,K01546
contig-100_1_1026,K01547
contig-100_1_1027,K01548
contig-100_1_1028,K07646
contig-100_1_1029,K07667
contig-100_1_1030,K01835
contig-100_1_1031,K03645
contig-100_1_1032,K01175
contig-100_1_1033,
contig-100_1_1034,K03839
contig-100_1_1035,K03711
contig-100_1_1036,
contig-100_1_1037,
contig-100_1_1038,
contig-100_1_1039,K01886
contig-100_1_1040,K02804
contig-100_1_1041,K02564
contig-100_1_1042,K01443
contig-100_1_1043,K02565
contig-100_1_1044,K02566
contig-100_1_1045,K01953
contig-100_1_1046,K03184
contig-100_1_1047,K06168
contig-100_1_1048,K06217
contig-100_1_1049,K07042
contig-100_1_1050,K06189
contig-100_1_1051,K03820
contig-100_1_1052,K10001
contig-100_1_1053,K10003
contig-100_1_1054,K10002
contig-100_1_1055,K10004
contig-100_1_1056,
contig-100_1_1057,K01869
contig-100_1_1058,K03643
contig-100_1_1059,K02340
contig-100_1_1060,K00969
contig-100_1_1061,K02226
contig-100_1_1062,K09710
contig-100_1_1063,K00783
contig-100_1_1064,K05515
contig-100_1_1065,K05837
contig-100_1_1066,K03642
contig-100_1_1067,K07258
contig-100_1_1068,K09158
contig-100_1_1069,K03801
contig-100_1_1070,
contig-100_1_1071,K03644
contig-100_1_1072,K03425
contig-100_1_1073,K11206
contig-100_1_1074,K06199
contig-100_1_1075,K03704
contig-100_1_1076,K12973
contig-100_1_1077,K03326
contig-100_1_1078,K01169
contig-100_1_1079,K06140
contig-100_1_1080,K11932
contig-100_1_1081,K03387
contig-100_1_1082,K24119
contig-100_1_1083,K03805
contig-100_1_1084,
contig-100_1_1085,
contig-100_1_1086,
contig-100_1_1087,K14287
contig-100_1_1088,K09880
contig-100_1_1089,K08967
contig-100_1_1090,K08963
contig-100_1_1091,K00899
contig-100_1_1092,
contig-100_1_1093,K02058
contig-100_1_1094,K02057
contig-100_1_1095,K02056
contig-100_1_1096,K08317
contig-100_1_1097,K00059
contig-100_1_1098,
contig-100_1_1099,K06200
contig-100_1_1100,K24147
contig-100_1_1101,K00216
contig-100_1_1102,K01252
contig-100_1_1103,K02363
contig-100_1_1104,K02361
contig-100_1_1105,K23185
contig-100_1_1106,K08225
contig-100_1_1107,K23186
contig-100_1_1108,K23187
contig-100_1_1109,K23188
contig-100_1_1110,
contig-100_1_1111,
contig-100_1_1112,K02364
contig-100_1_1113,
contig-100_1_1114,K07214
contig-100_1_1115,K19611
contig-100_1_1116,K02362
contig-100_1_1117,K17202
contig-100_1_1118,
contig-100_1_1119,K17204
contig-100_1_1120,K17203
contig-100_1_1121,
contig-100_1_1122,K00615
contig-100_1_1123,K00615
contig-100_1_1124,
contig-100_1_1125,K00864
contig-100_1_1126,K18922
contig-100_1_1127,K02168
contig-100_1_1128,K02167
contig-100_1_1129,K00130
contig-100_1_1130,K00108
contig-100_1_1131,
contig-100_1_1132,K02035
contig-100_1_1133,K02033
